date,rawContent,renderedContent,id,place
2021-09-21 20:49:46+00:00,"I hadn’t wanted to share the other images. It’s no secret how I feel about CBP as a child of Mexican immigrants, but this is more horrific than usual. Shame on the Biden administration.","I hadn’t wanted to share the other images. It’s no secret how I feel about CBP as a child of Mexican immigrants, but this is more horrific than usual. Shame on the Biden administration.",1440417997328244743,
2021-09-21 20:49:46+00:00,@Fuertegato1 @RWMaloneMD Germany is sold fallen already tot the leftist and flooded by illegal immigrants,@Fuertegato1 @RWMaloneMD Germany is sold fallen already tot the leftist and flooded by illegal immigrants,1440417994841022465,
2021-09-21 20:49:42+00:00,"@rebelwitacauz Of course.

The illegal immigrants know nothing of US politics, nor how the current regime is planning to use them.

It is easier for our Government to flood the nation with empty sponges, that are easier to manipulate, than to drain the Truth from the current USA people.","@rebelwitacauz Of course.

The illegal immigrants know nothing of US politics, nor how the current regime is planning to use them.

It is easier for our Government to flood the nation with empty sponges, that are easier to manipulate, than to drain the Truth from the current USA people.",1440417980802682881,
2021-09-21 20:49:37+00:00,@coalitionbuildr What do you want for the Haitian immigrants,@coalitionbuildr What do you want for the Haitian immigrants,1440417959940288515,
2021-09-21 20:49:37+00:00,"@aDillonDev So according to some research, it might be originated by German immigrants in the 1800s. The singer is lamenting their Germanic name, since no matter what their actual name is, they're John Jacob Jingleheimer Schmidt to everyone else, including being shouted at on the street.","@aDillonDev So according to some research, it might be originated by German immigrants in the 1800s. The singer is lamenting their Germanic name, since no matter what their actual name is, they're John Jacob Jingleheimer Schmidt to everyone else, including being shouted at on the street.",1440417959873155072,
2021-09-21 20:49:29+00:00,"@springmymble @Unbranded63 @dipbrat70 @krismeloche HAPPY that the Prime Minister called the election+STAVED OFF the KKKlutches of a White Supremacist leader in the Prime Minister's Office.

I'm a female, immigrant, non-white of non-christian background. Us immigrants MATTER.

White Supremacist Leaders are not good for my health.","@springmymble @Unbranded63 @dipbrat70 @krismeloche HAPPY that the Prime Minister called the election+STAVED OFF the KKKlutches of a White Supremacist leader in the Prime Minister's Office.

I'm a female, immigrant, non-white of non-christian background. Us immigrants MATTER.

White Supremacist Leaders are not good for my health.",1440417924490031113,
2021-09-21 20:49:28+00:00,"This is the last week to apply to BRIDGE for Fall 2021!

A free #MSW pre-admission program, BRIDGE is designed to help refugees &amp; immigrants prepare for a graduate-level social work education in the US.

Learn more &amp; apply: https://t.co/QKGoJgMR8v https://t.co/csJHnLIHWK","This is the last week to apply to BRIDGE for Fall 2021!

A free #MSW pre-admission program, BRIDGE is designed to help refugees &amp; immigrants prepare for a graduate-level social work education in the US.

Learn more &amp; apply: bu.edu/ssw/admissions… https://t.co/csJHnLIHWK",1440417921142902784,
2021-09-21 20:49:26+00:00,@Jim_Jordan Jordan brings up immigrants in order to carry on Trumps message of hate.  “Another reason to hate them is because they’re diseased.”,@Jim_Jordan Jordan brings up immigrants in order to carry on Trumps message of hate.  “Another reason to hate them is because they’re diseased.”,1440417911215038482,
2021-09-21 20:49:22+00:00,"@anthonylauro_ @MattWalshBlog Has bringing in a million immigrants a year, drastically increasing the worker pool, made the middle class thrive? Or has it only made the rich richer?","@anthonylauro_ @MattWalshBlog Has bringing in a million immigrants a year, drastically increasing the worker pool, made the middle class thrive? Or has it only made the rich richer?",1440417895230554122,
2021-09-21 20:49:22+00:00,@HistoryHounding @SaraGonzalesTX So you think all immigrants are refugees who come into countries illegally?,@HistoryHounding @SaraGonzalesTX So you think all immigrants are refugees who come into countries illegally?,1440417895213781004,
2021-09-21 20:49:17+00:00,"Remember when libs were so outraged when Rs suggested that immigrants were bringing COVID over the border? Well, Jen Psaki thinks the same, apparently. And using that the deflect from Border Patrol whipping people. Biden, Trump, what’s the fucking difference between these scum.","Remember when libs were so outraged when Rs suggested that immigrants were bringing COVID over the border? Well, Jen Psaki thinks the same, apparently. And using that the deflect from Border Patrol whipping people. Biden, Trump, what’s the fucking difference between these scum.",1440417874460381188,
2021-09-21 20:49:15+00:00,@AresRound2 I don't think they care as much abt immigrants on average as long as it doesn't make the news. Joe needs some kind of Border task force - DHS reacts too late - so that the problems like Del Rio are headed off before they become national news.,@AresRound2 I don't think they care as much abt immigrants on average as long as it doesn't make the news. Joe needs some kind of Border task force - DHS reacts too late - so that the problems like Del Rio are headed off before they become national news.,1440417866331799552,
2021-09-21 20:49:05+00:00,@jaxtell123 @ProudSocialist @HatesDivisiveBS Processing facility? That's a fucking immigrant concentration camp.,@jaxtell123 @ProudSocialist @HatesDivisiveBS Processing facility? That's a fucking immigrant concentration camp.,1440417823981932552,
2021-09-21 20:49:05+00:00,"Earlier today we joined thousands to #WelcomeBackCongress. We made it known that the people are demanding a pathway for citizenship for all immigrants that call this place home!

#WeAreHome https://t.co/8BizhiX0OU","Earlier today we joined thousands to #WelcomeBackCongress. We made it known that the people are demanding a pathway for citizenship for all immigrants that call this place home!

#WeAreHome https://t.co/8BizhiX0OU",1440417822358728704,
2021-09-21 20:49:04+00:00,"@xrelaht @dslakter @mccormick_ted given my mixed-immigrant ancestry, I should presumably be eating lots of olives and pickled herring","@xrelaht @dslakter @mccormick_ted given my mixed-immigrant ancestry, I should presumably be eating lots of olives and pickled herring",1440417821402415113,
2021-09-21 20:49:03+00:00,"@spakhm 1/2 It's not that simple. Most of the immigrant workforce in tech are recruited out of US universities, where they were recruited to do very high level research for 40K a year in exchange for MSc/PhD. So maybe the gates are open, but not directly from abroad to market.","@spakhm 1/2 It's not that simple. Most of the immigrant workforce in tech are recruited out of US universities, where they were recruited to do very high level research for 40K a year in exchange for MSc/PhD. So maybe the gates are open, but not directly from abroad to market.",1440417815429718021,
2021-09-21 20:48:59+00:00,@EriCastro07 ❤️ Big shout out 2 @SelenaTorresNV for sponsoring #AB376 and her leadership on getting it passed by #nvleg and signed into law by @GovSisolak. Having pro immigrant legislators in state and local offices matters. #WeAreHome,@EriCastro07 ❤️ Big shout out 2 @SelenaTorresNV for sponsoring #AB376 and her leadership on getting it passed by #nvleg and signed into law by @GovSisolak. Having pro immigrant legislators in state and local offices matters. #WeAreHome,1440417800049156109,
2021-09-21 20:48:57+00:00,@BarbaricBernard @WickedReina617 @jmweiss325 @RepMTG Why are you scared of immigrants?,@BarbaricBernard @WickedReina617 @jmweiss325 @RepMTG Why are you scared of immigrants?,1440417788686848006,
2021-09-21 20:48:53+00:00,"@PitchBlackCave @pennupgurl @sashamking I can't deny that. But I'm 2nd generation, and those of us who have the lived American experience are more inclined to join the fight. I see it as my duty to eliminate black immigrant coons before you even have to deal with them. But I cant be silent while yall group me with them","@PitchBlackCave @pennupgurl @sashamking I can't deny that. But I'm 2nd generation, and those of us who have the lived American experience are more inclined to join the fight. I see it as my duty to eliminate black immigrant coons before you even have to deal with them. But I cant be silent while yall group me with them",1440417771733413891,
2021-09-21 20:48:47+00:00,@Cernovich @JoshMandelOhio He is the grandson of immigrants and he hates immigrants. Taht sum it up? #DeportFashTrash,@Cernovich @JoshMandelOhio He is the grandson of immigrants and he hates immigrants. Taht sum it up? #DeportFashTrash,1440417750220898305,
2021-09-21 20:48:44+00:00,"Hey #mapoli, you may have heard some talk recently around #samedayregistration. We want to make clear: implementing SDR would be one of the greatest ways MA could strengthen our democracy, especially for Black and brown, low income, immigrant, and young voters. Learn more ⬇️. https://t.co/aVKm67ygwa","Hey #mapoli, you may have heard some talk recently around #samedayregistration. We want to make clear: implementing SDR would be one of the greatest ways MA could strengthen our democracy, especially for Black and brown, low income, immigrant, and young voters. Learn more ⬇️. https://t.co/aVKm67ygwa",1440417736262230027,
